crime_type,latitude,longitude,geometry
NARCOTICS,41.798936112,-87.675091851,POINT (-87.675091851 41.798936112)
KIDNAPPING,41.808052976,-87.674675749,POINT (-87.674675749 41.808052976)
OTHER OFFENSE,41.800660347,-87.646177575,POINT (-87.646177575 41.800660347)
DECEPTIVE PRACTICE,41.820459282,-87.640980206,POINT (-87.640980206 41.820459282)
DECEPTIVE PRACTICE,41.795383247,-87.651269079,POINT (-87.651269079 41.795383247)
ASSAULT,41.815418448,-87.66514317,POINT (-87.66514317 41.815418448)
DECEPTIVE PRACTICE,41.819027613,-87.665219378,POINT (-87.665219378 41.819027613)
ASSAULT,41.800626132,-87.665975365,POINT (-87.665975365 41.800626132)
PUBLIC PEACE VIOLATION,41.797194073,-87.667100177,POINT (-87.667100177 41.797194073)
CRIMINAL TRESPASS,41.805799789,-87.677049917,POINT (-87.677049917 41.805799789)
NARCOTICS,41.809675376,-87.666207907,POINT (-87.666207907 41.809675376)
OTHER OFFENSE,41.794268322,-87.64837649,POINT (-87.64837649 41.794268322)
PUBLIC PEACE VIOLATION,41.798754469,-87.659851819,POINT (-87.659851819 41.798754469)
ROBBERY,41.795174965,-87.645792436,POINT (-87.645792436 41.795174965)
NARCOTICS,41.802357499,-87.672097042,POINT (-87.672097042 41.802357499)
CRIMINAL TRESPASS,41.794708258,-87.674324659,POINT (-87.674324659 41.794708258)
ASSAULT,41.803871938,-87.667276739,POINT (-87.667276739 41.803871938)
NARCOTICS,41.823470164,-87.64515961,POINT (-87.64515961 41.823470164)
CRIMINAL DAMAGE,41.804170464,-87.655910956,POINT (-87.655910956 41.804170464)
BATTERY,41.814011958,-87.644461175,POINT (-87.644461175 41.814011958)
WEAPONS VIOLATION,41.799676254,-87.650504728,POINT (-87.650504728 41.799676254)
ASSAULT,41.806133909,-87.669765797,POINT (-87.669765797 41.806133909)
CRIMINAL DAMAGE,41.811457107,-87.668694777,POINT (-87.668694777 41.811457107)
OTHER OFFENSE,41.808665143,-87.660503633,POINT (-87.660503633 41.808665143)
OTHER OFFENSE,41.808525157,-87.672792896,POINT (-87.672792896 41.808525157)
THEFT,41.808147803,-87.664961971,POINT (-87.664961971 41.808147803)
ROBBERY,41.816819226,-87.672465555,POINT (-87.672465555 41.816819226)
NARCOTICS,41.80266556,-87.653876583,POINT (-87.653876583 41.80266556)
OTHER OFFENSE,41.801247796,-87.672874977,POINT (-87.672874977 41.801247796)
NARCOTICS,41.800662227,-87.668413912,POINT (-87.668413912 41.800662227)
DECEPTIVE PRACTICE,41.81326188,-87.669952677,POINT (-87.669952677 41.81326188)
DECEPTIVE PRACTICE,41.80608712,-87.655175532,POINT (-87.655175532 41.80608712)
BATTERY,41.80255303,-87.653874104,POINT (-87.653874104 41.80255303)
BATTERY,41.795495777,-87.651271554,POINT (-87.651271554 41.795495777)
BATTERY,41.808126189,-87.667383061,POINT (-87.667383061 41.808126189)
OFFENSE INVOLVING CHILDREN,41.803429795,-87.643965699,POINT (-87.643965699 41.803429795)
WEAPONS VIOLATION,41.813091959,-87.672371814,POINT (-87.672371814 41.813091959)
PUBLIC PEACE VIOLATION,41.806392948,-87.660046916,POINT (-87.660046916 41.806392948)
OTHER OFFENSE,41.794614135,-87.645167671,POINT (-87.645167671 41.794614135)
NARCOTICS,41.803912696,-87.664844608,POINT (-87.664844608 41.803912696)
ROBBERY,41.794101222,-87.660032554,POINT (-87.660032554 41.794101222)
WEAPONS VIOLATION,41.810340527,-87.643157988,POINT (-87.643157988 41.810340527)
DECEPTIVE PRACTICE,41.808578349,-87.667745178,POINT (-87.667745178 41.808578349)
ASSAULT,41.806382499,-87.656401156,POINT (-87.656401156 41.806382499)
NARCOTICS,41.808839447,-87.66497679,POINT (-87.66497679 41.808839447)
OFFENSE INVOLVING CHILDREN,41.803681692,-87.662407973,POINT (-87.662407973 41.803681692)
ROBBERY,41.808426654,-87.682459075,POINT (-87.682459075 41.808426654)
CRIMINAL TRESPASS,41.800774117,-87.674497234,POINT (-87.674497234 41.800774117)
CRIMINAL DAMAGE,41.801358629,-87.661698689,POINT (-87.661698689 41.801358629)
NARCOTICS,41.797012077,-87.662235498,POINT (-87.662235498 41.797012077)
BATTERY,41.796555629,-87.647677349,POINT (-87.647677349 41.796555629)
ARSON,41.798965306,-87.647710342,POINT (-87.647710342 41.798965306)
CRIMINAL TRESPASS,41.800671991,-87.669627771,POINT (-87.669627771 41.800671991)
ASSAULT,41.81318528,-87.672374523,POINT (-87.672374523 41.81318528)
ASSAULT,41.798671915,-87.66592596,POINT (-87.66592596 41.798671915)
NARCOTICS,41.802771915,-87.651447462,POINT (-87.651447462 41.802771915)
INTERFERENCE WITH PUBLIC OFFICER,41.800662784,-87.646126203,POINT (-87.646126203 41.800662784)
INTERFERENCE WITH PUBLIC OFFICER,41.804914281,-87.670038796,POINT (-87.670038796 41.804914281)
BATTERY,41.793965656,-87.669748304,POINT (-87.669748304 41.793965656)
CRIM SEXUAL ASSAULT,41.799123221,-87.65257538,POINT (-87.65257538 41.799123221)
MOTOR VEHICLE THEFT,41.808026038,-87.660088504,POINT (-87.660088504 41.808026038)
ASSAULT,41.7952482,-87.643360273,POINT (-87.643360273 41.7952482)
INTERFERENCE WITH PUBLIC OFFICER,41.803681692,-87.662407973,POINT (-87.662407973 41.803681692)
ASSAULT,41.813205983,-87.643229938,POINT (-87.643229938 41.813205983)
NARCOTICS,41.79728354,-87.650093713,POINT (-87.650093713 41.79728354)
PROSTITUTION,41.799313057,-87.645286103,POINT (-87.645286103 41.799313057)
PUBLIC PEACE VIOLATION,41.80597237,-87.663682494,POINT (-87.663682494 41.80597237)
DECEPTIVE PRACTICE,41.793881764,-87.677600569,POINT (-87.677600569 41.793881764)
NARCOTICS,41.798792908,-87.659855084,POINT (-87.659855084 41.798792908)
NARCOTICS,41.802480961,-87.646370847,POINT (-87.646370847 41.802480961)
ASSAULT,41.797286045,-87.659812184,POINT (-87.659812184 41.797286045)
OTHER OFFENSE,41.807946244,-87.666167159,POINT (-87.666167159 41.807946244)
PROSTITUTION,41.80092828,-87.659909744,POINT (-87.659909744 41.80092828)
SEX OFFENSE,41.815862091,-87.665927268,POINT (-87.665927268 41.815862091)
CRIMINAL TRESPASS,41.794299045,-87.646168516,POINT (-87.646168516 41.794299045)
OTHER OFFENSE,41.802450827,-87.648678121,POINT (-87.648678121 41.802450827)
MOTOR VEHICLE THEFT,41.803332191,-87.65059795,POINT (-87.65059795 41.803332191)
MOTOR VEHICLE THEFT,41.801355133,-87.645341277,POINT (-87.645341277 41.801355133)
BATTERY,41.807650669,-87.643080489,POINT (-87.643080489 41.807650669)
DECEPTIVE PRACTICE,41.819027613,-87.665219378,POINT (-87.665219378 41.819027613)
SEX OFFENSE,41.795815066,-87.671133793,POINT (-87.671133793 41.795815066)
ASSAULT,41.806313155,-87.666125417,POINT (-87.666125417 41.806313155)
PUBLIC PEACE VIOLATION,41.815834469,-87.669210788,POINT (-87.669210788 41.815834469)
ARSON,41.800686734,-87.65990127,POINT (-87.65990127 41.800686734)
BATTERY,41.798929417,-87.672014927,POINT (-87.672014927 41.798929417)
ASSAULT,41.811667232,-87.669914108,POINT (-87.669914108 41.811667232)
CRIMINAL DAMAGE,41.793976609,-87.668794726,POINT (-87.668794726 41.793976609)
CRIMINAL DAMAGE,41.809522407,-87.671073337,POINT (-87.671073337 41.809522407)
ROBBERY,41.823077765,-87.641054724,POINT (-87.641054724 41.823077765)
BATTERY,41.796933318,-87.667091876,POINT (-87.667091876 41.796933318)
ASSAULT,41.8032982,-87.653195042,POINT (-87.653195042 41.8032982)
MOTOR VEHICLE THEFT,41.798995903,-87.653783321,POINT (-87.653783321 41.798995903)
CONCEALED CARRY LICENSE VIOLATION,41.794657547,-87.66459974,POINT (-87.66459974 41.794657547)
OTHER OFFENSE,41.800514351,-87.670843354,POINT (-87.670843354 41.800514351)
PUBLIC PEACE VIOLATION,41.799673793,-87.650552432,POINT (-87.650552432 41.799673793)
ASSAULT,41.802459155,-87.663590708,POINT (-87.663590708 41.802459155)
NARCOTICS,41.811753535,-87.668702717,POINT (-87.668702717 41.811753535)
BATTERY,41.801462544,-87.65416803,POINT (-87.65416803 41.801462544)
WEAPONS VIOLATION,41.810832682,-87.637852258,POINT (-87.637852258 41.810832682)
PROSTITUTION,41.814831678,-87.644782543,POINT (-87.644782543 41.814831678)
DECEPTIVE PRACTICE,41.807685866,-87.668590709,POINT (-87.668590709 41.807685866)
WEAPONS VIOLATION,41.809729259,-87.645563464,POINT (-87.645563464 41.809729259)
BATTERY,41.80133091,-87.664002225,POINT (-87.664002225 41.80133091)
BATTERY,41.800863342,-87.664766276,POINT (-87.664766276 41.800863342)
ROBBERY,41.808833959,-87.664976847,POINT (-87.664976847 41.808833959)
OTHER OFFENSE,41.80601192,-87.670977449,POINT (-87.670977449 41.80601192)
OFFENSE INVOLVING CHILDREN,41.796958391,-87.66952673,POINT (-87.66952673 41.796958391)
CRIMINAL DAMAGE,41.801247564,-87.672834636,POINT (-87.672834636 41.801247564)
MOTOR VEHICLE THEFT,41.797634395,-87.668734935,POINT (-87.668734935 41.797634395)
BATTERY,41.793926535,-87.673437878,POINT (-87.673437878 41.793926535)
INTERFERENCE WITH PUBLIC OFFICER,41.809625187,-87.669861818,POINT (-87.669861818 41.809625187)
PROSTITUTION,41.803395474,-87.646023649,POINT (-87.646023649 41.803395474)
GAMBLING,41.795050448,-87.667041699,POINT (-87.667041699 41.795050448)
OTHER OFFENSE,41.797169487,-87.641583005,POINT (-87.641583005 41.797169487)
PROSTITUTION,41.808590262,-87.666486929,POINT (-87.666486929 41.808590262)
NARCOTICS,41.815088311,-87.668785629,POINT (-87.668785629 41.815088311)
WEAPONS VIOLATION,41.804100478,-87.663632299,POINT (-87.663632299 41.804100478)
DECEPTIVE PRACTICE,41.817570192,-87.665183168,POINT (-87.665183168 41.817570192)
DECEPTIVE PRACTICE,41.818846459,-87.665213924,POINT (-87.665213924 41.818846459)
ASSAULT,41.796316873,-87.676801946,POINT (-87.676801946 41.796316873)
OTHER OFFENSE,41.794526301,-87.645164943,POINT (-87.645164943 41.794526301)
WEAPONS VIOLATION,41.795738024,-87.675876367,POINT (-87.675876367 41.795738024)
BURGLARY,41.811401709,-87.640736614,POINT (-87.640736614 41.811401709)
ASSAULT,41.80134497,-87.662648738,POINT (-87.662648738 41.80134497)
OTHER OFFENSE,41.794909863,-87.67311241,POINT (-87.67311241 41.794909863)
OTHER OFFENSE,41.794981479,-87.675550381,POINT (-87.675550381 41.794981479)
NARCOTICS,41.798961669,-87.667147883,POINT (-87.667147883 41.798961669)
PUBLIC PEACE VIOLATION,41.811454666,-87.671123129,POINT (-87.671123129 41.811454666)
PROSTITUTION,41.799503478,-87.664046914,POINT (-87.664046914 41.799503478)
ASSAULT,41.80273315,-87.661167194,POINT (-87.661167194 41.80273315)
BATTERY,41.814670673,-87.644476126,POINT (-87.644476126 41.814670673)
DECEPTIVE PRACTICE,41.807945686,-87.672241318,POINT (-87.672241318 41.807945686)
BURGLARY,41.797076165,-87.641580341,POINT (-87.641580341 41.797076165)
ASSAULT,41.803834877,-87.659978337,POINT (-87.659978337 41.803834877)
MOTOR VEHICLE THEFT,41.804899701,-87.666099736,POINT (-87.666099736 41.804899701)
DECEPTIVE PRACTICE,41.808855912,-87.664976619,POINT (-87.664976619 41.808855912)
BATTERY,41.804168736,-87.656083358,POINT (-87.656083358 41.804168736)
PUBLIC PEACE VIOLATION,41.813543837,-87.665096625,POINT (-87.665096625 41.813543837)
NARCOTICS,41.800982911,-87.676934029,POINT (-87.676934029 41.800982911)
LIQUOR LAW VIOLATION,41.803891146,-87.66727654,POINT (-87.66727654 41.803891146)
THEFT,41.80099297,-87.65504587,POINT (-87.65504587 41.80099297)
KIDNAPPING,41.797180707,-87.66953177,POINT (-87.66953177 41.797180707)
DECEPTIVE PRACTICE,41.798958075,-87.670797037,POINT (-87.670797037 41.798958075)
ARSON,41.803758042,-87.659979141,POINT (-87.659979141 41.803758042)
CRIMINAL TRESPASS,41.796975256,-87.663449772,POINT (-87.663449772 41.796975256)
ASSAULT,41.819013317,-87.639205506,POINT (-87.639205506 41.819013317)
ASSAULT,41.808509341,-87.674817794,POINT (-87.674817794 41.808509341)
CRIMINAL DAMAGE,41.794020066,-87.664932745,POINT (-87.664932745 41.794020066)
DECEPTIVE PRACTICE,41.815399239,-87.66514337,POINT (-87.66514337 41.815399239)
ASSAULT,41.800729638,-87.669630844,POINT (-87.669630844 41.800729638)
BATTERY,41.814039858,-87.666866933,POINT (-87.666866933 41.814039858)
ASSAULT,41.801393179,-87.659164022,POINT (-87.659164022 41.801393179)
STALKING,41.815227068,-87.670002097,POINT (-87.670002097 41.815227068)
BATTERY,41.808485674,-87.677877147,POINT (-87.677877147 41.808485674)
ASSAULT,41.79986476,-87.675280393,POINT (-87.675280393 41.79986476)
NARCOTICS,41.804499609,-87.662428782,POINT (-87.662428782 41.804499609)
BATTERY,41.800564802,-87.655035715,POINT (-87.655035715 41.800564802)
OFFENSE INVOLVING CHILDREN,41.800322602,-87.664746224,POINT (-87.664746224 41.800322602)
BATTERY,41.801355133,-87.645341277,POINT (-87.645341277 41.801355133)
DECEPTIVE PRACTICE,41.823135935,-87.673314143,POINT (-87.673314143 41.823135935)
OTHER OFFENSE,41.806016748,-87.666121157,POINT (-87.666121157 41.806016748)
NARCOTICS,41.813601484,-87.665099694,POINT (-87.665099694 41.813601484)
GAMBLING,41.802480961,-87.646370847,POINT (-87.646370847 41.802480961)
ASSAULT,41.800662554,-87.670845495,POINT (-87.670845495 41.800662554)
THEFT,41.804591113,-87.645420359,POINT (-87.645420359 41.804591113)
OTHER OFFENSE,41.806072911,-87.658821534,POINT (-87.658821534 41.806072911)
WEAPONS VIOLATION,41.802420738,-87.663591109,POINT (-87.663591109 41.802420738)
PUBLIC PEACE VIOLATION,41.798652448,-87.674438283,POINT (-87.674438283 41.798652448)
ASSAULT,41.798755818,-87.66714268,POINT (-87.66714268 41.798755818)
CRIMINAL TRESPASS,41.802798984,-87.65509284,POINT (-87.65509284 41.802798984)
NARCOTICS,41.797253602,-87.662240313,POINT (-87.662240313 41.797253602)
SEX OFFENSE,41.808645557,-87.661846328,POINT (-87.661846328 41.808645557)
OTHER OFFENSE,41.803896231,-87.664844779,POINT (-87.664844779 41.803896231)
ROBBERY,41.815344336,-87.665140272,POINT (-87.665140272 41.815344336)
ROBBERY,41.800839071,-87.667201789,POINT (-87.667201789 41.800839071)
STALKING,41.819908866,-87.639357255,POINT (-87.639357255 41.819908866)
OTHER OFFENSE,41.799462,-87.668719719,POINT (-87.668719719 41.799462)
ROBBERY,41.80632805,-87.664911196,POINT (-87.664911196 41.80632805)
DECEPTIVE PRACTICE,41.806253938,-87.664908299,POINT (-87.664908299 41.806253938)
PROSTITUTION,41.801205965,-87.66234211,POINT (-87.66234211 41.801205965)
NARCOTICS,41.79455731,-87.674322538,POINT (-87.674322538 41.79455731)
HOMICIDE,41.801573432,-87.646050456,POINT (-87.646050456 41.801573432)
PROSTITUTION,41.802190662,-87.666025149,POINT (-87.666025149 41.802190662)
ROBBERY,41.794469678,-87.676751121,POINT (-87.676751121 41.794469678)
NARCOTICS,41.794298891,-87.646142848,POINT (-87.646142848 41.794298891)
INTERFERENCE WITH PUBLIC OFFICER,41.799637449,-87.653215416,POINT (-87.653215416 41.799637449)
ROBBERY,41.793924612,-87.673580917,POINT (-87.673580917 41.793924612)
WEAPONS VIOLATION,41.802641458,-87.662382149,POINT (-87.662382149 41.802641458)
INTERFERENCE WITH PUBLIC OFFICER,41.802452675,-87.648527728,POINT (-87.648527728 41.802452675)
ROBBERY,41.801231471,-87.674811629,POINT (-87.674811629 41.801231471)
BURGLARY,41.81178503,-87.645614837,POINT (-87.645614837 41.81178503)
OFFENSE INVOLVING CHILDREN,41.805992749,-87.656390587,POINT (-87.656390587 41.805992749)
ASSAULT,41.818972709,-87.66521628,POINT (-87.66521628 41.818972709)
MOTOR VEHICLE THEFT,41.813979995,-87.643250975,POINT (-87.643250975 41.813979995)
BATTERY,41.799241511,-87.648928665,POINT (-87.648928665 41.799241511)
ROBBERY,41.797050952,-87.664666542,POINT (-87.664666542 41.797050952)
ROBBERY,41.800592657,-87.651397216,POINT (-87.651397216 41.800592657)
ROBBERY,41.809693586,-87.645563846,POINT (-87.645563846 41.809693586)
ROBBERY,41.816344863,-87.636317909,POINT (-87.636317909 41.816344863)
ROBBERY,41.802456277,-87.651439805,POINT (-87.651439805 41.802456277)
ROBBERY,41.798926906,-87.675880448,POINT (-87.675880448 41.798926906)
ROBBERY,41.811306463,-87.671120987,POINT (-87.671120987 41.811306463)
ROBBERY,41.806720055,-87.671472656,POINT (-87.671472656 41.806720055)
ROBBERY,41.817230989,-87.637177734,POINT (-87.637177734 41.817230989)
ROBBERY,41.795260589,-87.668260714,POINT (-87.668260714 41.795260589)
ROBBERY,41.794324214,-87.643956933,POINT (-87.643956933 41.794324214)
ROBBERY,41.796945481,-87.665877861,POINT (-87.665877861 41.796945481)
ROBBERY,41.797253602,-87.662240313,POINT (-87.662240313 41.797253602)
ROBBERY,41.80120956,-87.676256881,POINT (-87.676256881 41.80120956)
ROBBERY,41.808147803,-87.664961971,POINT (-87.664961971 41.808147803)
ROBBERY,41.801445731,-87.655503212,POINT (-87.655503212 41.801445731)
ROBBERY,41.807554946,-87.664946126,POINT (-87.664946126 41.807554946)
ROBBERY,41.802317249,-87.668451816,POINT (-87.668451816 41.802317249)
ROBBERY,41.797161498,-87.669531969,POINT (-87.669531969 41.797161498)
ROBBERY,41.799179802,-87.653788713,POINT (-87.653788713 41.799179802)
ROBBERY,41.797286045,-87.659812184,POINT (-87.659812184 41.797286045)
ROBBERY,41.797012077,-87.662235498,POINT (-87.662235498 41.797012077)
ROBBERY,41.808552056,-87.670316719,POINT (-87.670316719 41.808552056)
ROBBERY,41.800834959,-87.659907053,POINT (-87.659907053 41.800834959)
ROBBERY,41.806291558,-87.668553772,POINT (-87.668553772 41.806291558)
ROBBERY,41.808343254,-87.655232434,POINT (-87.655232434 41.808343254)
ROBBERY,41.796991238,-87.661018158,POINT (-87.661018158 41.796991238)
ROBBERY,41.806751491,-87.667888796,POINT (-87.667888796 41.806751491)
ROBBERY,41.80133091,-87.664002225,POINT (-87.664002225 41.80133091)
ROBBERY,41.808567051,-87.65039198,POINT (-87.65039198 41.808567051)
ROBBERY,41.815047908,-87.665132348,POINT (-87.665132348 41.815047908)
ROBBERY,41.803077067,-87.671242408,POINT (-87.671242408 41.803077067)
ROBBERY,41.806774438,-87.665695154,POINT (-87.665695154 41.806774438)
ROBBERY,41.808147803,-87.664961971,POINT (-87.664961971 41.808147803)
ROBBERY,41.797206215,-87.66588249,POINT (-87.66588249 41.797206215)
ROBBERY,41.80637536,-87.661261167,POINT (-87.661261167 41.80637536)
ROBBERY,41.801291764,-87.667655549,POINT (-87.667655549 41.801291764)
ROBBERY,41.801270705,-87.670182733,POINT (-87.670182733 41.801270705)
ROBBERY,41.809693586,-87.645563846,POINT (-87.645563846 41.809693586)
ROBBERY,41.807756527,-87.674664114,POINT (-87.674664114 41.807756527)
ROBBERY,41.797799226,-87.648210533,POINT (-87.648210533 41.797799226)
ROBBERY,41.808147803,-87.664961971,POINT (-87.664961971 41.808147803)
ROBBERY,41.810740003,-87.675220451,POINT (-87.675220451 41.810740003)
ROBBERY,41.796790197,-87.664658251,POINT (-87.664658251 41.796790197)
ROBBERY,41.806794998,-87.664040718,POINT (-87.664040718 41.806794998)
ROBBERY,41.808787475,-87.651002197,POINT (-87.651002197 41.808787475)
ROBBERY,41.801292317,-87.6677509,POINT (-87.6677509 41.801292317)
ROBBERY,41.80874569,-87.65413879,POINT (-87.65413879 41.80874569)
ROBBERY,41.80099297,-87.65504587,POINT (-87.65504587 41.80099297)
BATTERY,41.803130317,-87.665743989,POINT (-87.665743989 41.803130317)
BATTERY,41.800660065,-87.67327344,POINT (-87.67327344 41.800660065)
BATTERY,41.806046625,-87.674626611,POINT (-87.674626611 41.806046625)
BATTERY,41.814998276,-87.643276728,POINT (-87.643276728 41.814998276)
BATTERY,41.800562205,-87.669625236,POINT (-87.669625236 41.800562205)
BATTERY,41.805007957,-87.661601892,POINT (-87.661601892 41.805007957)
BATTERY,41.795386636,-87.653693095,POINT (-87.653693095 41.795386636)
BATTERY,41.800403816,-87.665970337,POINT (-87.665970337 41.800403816)
BATTERY,41.814923622,-87.668779994,POINT (-87.668779994 41.814923622)
BATTERY,41.802564095,-87.65994763,POINT (-87.65994763 41.802564095)
BATTERY,41.801460927,-87.654358762,POINT (-87.654358762 41.801460927)
BATTERY,41.796030226,-87.646091347,POINT (-87.646091347 41.796030226)
BATTERY,41.813329205,-87.650532144,POINT (-87.650532144 41.813329205)
BATTERY,41.793924612,-87.673580917,POINT (-87.673580917 41.793924612)
BATTERY,41.80928547,-87.683888254,POINT (-87.683888254 41.80928547)
BATTERY,41.813312219,-87.666324236,POINT (-87.666324236 41.813312219)
BATTERY,41.807779187,-87.668593412,POINT (-87.668593412 41.807779187)
BATTERY,41.806037238,-87.658821908,POINT (-87.658821908 41.806037238)
BATTERY,41.805937867,-87.656391165,POINT (-87.656391165 41.805937867)
BATTERY,41.802243157,-87.668452582,POINT (-87.668452582 41.802243157)
BATTERY,41.797110308,-87.653737229,POINT (-87.653737229 41.797110308)
BATTERY,41.813312219,-87.666324236,POINT (-87.666324236 41.813312219)
BATTERY,41.811657773,-87.671128373,POINT (-87.671128373 41.811657773)
BATTERY,41.807554948,-87.652794229,POINT (-87.652794229 41.807554948)
BATTERY,41.802685798,-87.664809681,POINT (-87.664809681 41.802685798)
BATTERY,41.800801919,-87.653830255,POINT (-87.653830255 41.800801919)
BATTERY,41.805874182,-87.66003034,POINT (-87.66003034 41.805874182)
BATTERY,41.815071557,-87.666368344,POINT (-87.666368344 41.815071557)
BATTERY,41.807515199,-87.677091096,POINT (-87.677091096 41.807515199)
BATTERY,41.808599694,-87.66527639,POINT (-87.66527639 41.808599694)
BATTERY,41.810505195,-87.643159888,POINT (-87.643159888 41.810505195)
