ASSAULT,"(41.802459155, -87.663590708)"
NARCOTICS,"(41.811753535, -87.668702717)"
BATTERY,"(41.801462544, -87.65416803)"
WEAPONS VIOLATION,"(41.810832682, -87.637852258)"
PROSTITUTION,"(41.814831678, -87.644782543)"
DECEPTIVE PRACTICE,"(41.807685866, -87.668590709)"
WEAPONS VIOLATION,"(41.809729259, -87.645563464)"
BATTERY,"(41.80133091, -87.664002225)"
BATTERY,"(41.800863342, -87.664766276)"
ROBBERY,"(41.808833959, -87.664976847)"
OTHER OFFENSE,"(41.80601192, -87.670977449)"
OFFENSE INVOLVING CHILDREN,"(41.796958391, -87.66952673)"
CRIMINAL DAMAGE,"(41.801247564, -87.672834636)"
MOTOR VEHICLE THEFT,"(41.797634395, -87.668734935)"
BATTERY,"(41.793926535, -87.673437878)"
INTERFERENCE WITH PUBLIC OFFICER,"(41.809625187, -87.669861818)"
PROSTITUTION,"(41.803395474, -87.646023649)"
GAMBLING,"(41.795050448, -87.667041699)"
OTHER OFFENSE,"(41.797169487, -87.641583005)"
PROSTITUTION,"(41.808590262, -87.666486929)"
NARCOTICS,"(41.815088311, -87.668785629)"
WEAPONS VIOLATION,"(41.804100478, -87.663632299)"
DECEPTIVE PRACTICE,"(41.817570192, -87.665183168)"
DECEPTIVE PRACTICE,"(41.818846459, -87.665213924)"
ASSAULT,"(41.796316873, -87.676801946)"
OTHER OFFENSE,"(41.794526301, -87.645164943)"
WEAPONS VIOLATION,"(41.795738024, -87.675876367)"
BURGLARY,"(41.811401709, -87.640736614)"
ASSAULT,"(41.80134497, -87.662648738)"
OTHER OFFENSE,"(41.794909863, -87.67311241)"
OTHER OFFENSE,"(41.794981479, -87.675550381)"
NARCOTICS,"(41.798961669, -87.667147883)"
PUBLIC PEACE VIOLATION,"(41.811454666, -87.671123129)"
PROSTITUTION,"(41.799503478, -87.664046914)"
ASSAULT,"(41.80273315, -87.661167194)"
BATTERY,"(41.814670673, -87.644476126)"
DECEPTIVE PRACTICE,"(41.807945686, -87.672241318)"
BURGLARY,"(41.797076165, -87.641580341)"
ASSAULT,"(41.803834877, -87.659978337)"
MOTOR VEHICLE THEFT,"(41.804899701, -87.666099736)"
DECEPTIVE PRACTICE,"(41.808855912, -87.664976619)"
BATTERY,"(41.804168736, -87.656083358)"
PUBLIC PEACE VIOLATION,"(41.813543837, -87.665096625)"
NARCOTICS,"(41.800982911, -87.676934029)"
LIQUOR LAW VIOLATION,"(41.803891146, -87.66727654)"
THEFT,"(41.80099297, -87.65504587)"
KIDNAPPING,"(41.797180707, -87.66953177)"
DECEPTIVE PRACTICE,"(41.798958075, -87.670797037)"
ARSON,"(41.803758042, -87.659979141)"
CRIMINAL TRESPASS,"(41.796975256, -87.663449772)"
ASSAULT,"(41.819013317, -87.639205506)"
ASSAULT,"(41.808509341, -87.674817794)"
CRIMINAL DAMAGE,"(41.794020066, -87.664932745)"
DECEPTIVE PRACTICE,"(41.815399239, -87.66514337)"
ASSAULT,"(41.800729638, -87.669630844)"
BATTERY,"(41.814039858, -87.666866933)"
ASSAULT,"(41.801393179, -87.659164022)"
STALKING,"(41.815227068, -87.670002097)"
BATTERY,"(41.808485674, -87.677877147)"
ASSAULT,"(41.79986476, -87.675280393)"
NARCOTICS,"(41.804499609, -87.662428782)"
BATTERY,"(41.800564802, -87.655035715)"
OFFENSE INVOLVING CHILDREN,"(41.800322602, -87.664746224)"
BATTERY,"(41.801355133, -87.645341277)"
DECEPTIVE PRACTICE,"(41.823135935, -87.673314143)"
OTHER OFFENSE,"(41.806016748, -87.666121157)"
NARCOTICS,"(41.813601484, -87.665099694)"
GAMBLING,"(41.802480961, -87.646370847)"
ASSAULT,"(41.800662554, -87.670845495)"
THEFT,"(41.804591113, -87.645420359)"
OTHER OFFENSE,"(41.806072911, -87.658821534)"
WEAPONS VIOLATION,"(41.802420738, -87.663591109)"
PUBLIC PEACE VIOLATION,"(41.798652448, -87.674438283)"
