rank,refresh_date,week,country_code,region_name,region_code,term,score,country_name
12,2022-06-30,2020-01-19,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2020-02-23,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2020-03-01,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2020-04-26,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2020-05-10,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2020-05-31,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2020-06-14,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2020-06-21,ID,East Kalimantan,ID-KI,Instagram down,5,Indonesia
12,2022-06-30,2020-07-12,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2020-09-20,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2020-12-13,ID,East Kalimantan,ID-KI,Instagram down,5,Indonesia
12,2022-06-30,2020-12-27,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2021-01-03,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2021-02-21,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2021-05-02,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2021-05-16,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2021-06-13,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2021-06-27,ID,East Kalimantan,ID-KI,Instagram down,5,Indonesia
12,2022-06-30,2021-07-04,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2021-08-29,ID,East Kalimantan,ID-KI,Instagram down,17,Indonesia
12,2022-06-30,2021-09-05,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2021-11-07,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2021-11-28,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2021-12-26,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2022-01-09,ID,East Kalimantan,ID-KI,Instagram down,5,Indonesia
12,2022-06-30,2022-02-13,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2022-02-20,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2022-03-06,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2022-04-03,ID,East Kalimantan,ID-KI,Instagram down,,Indonesia
12,2022-06-30,2017-07-16,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2017-08-20,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2017-10-22,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2017-11-12,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2017-11-19,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2017-11-26,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2017-12-03,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2017-12-17,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-01-14,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-03-04,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-03-25,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-04-01,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-04-15,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-04-22,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-05-06,ID,Riau Islands,ID-KR,Instagram down,4,Indonesia
12,2022-06-30,2018-05-13,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-05-27,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-07-29,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-08-26,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-10-07,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-10-14,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-10-21,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-10-28,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2018-12-02,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2019-01-13,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2019-03-10,ID,Riau Islands,ID-KR,Instagram down,4,Indonesia
12,2022-06-30,2019-04-28,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2019-05-12,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2019-05-19,ID,Riau Islands,ID-KR,Instagram down,100,Indonesia
12,2022-06-30,2019-05-26,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2019-08-25,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2019-09-15,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2019-10-06,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2019-11-03,ID,Riau Islands,ID-KR,Instagram down,4,Indonesia
12,2022-06-30,2019-11-17,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2019-12-08,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-01-19,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-04-19,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-04-26,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-05-17,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-05-31,ID,Riau Islands,ID-KR,Instagram down,3,Indonesia
12,2022-06-30,2020-06-07,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-06-14,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-08-30,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-09-20,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-09-27,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-10-11,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-10-25,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2020-12-06,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-01-03,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-01-17,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-02-21,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-02-28,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-03-21,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-04-11,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-04-18,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-04-25,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-05-23,ID,Riau Islands,ID-KR,Instagram down,3,Indonesia
12,2022-06-30,2021-07-04,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-07-18,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-09-12,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-10-17,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-10-31,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2021-12-12,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2022-01-16,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2022-03-06,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2022-03-13,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2022-03-27,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2022-05-22,ID,Riau Islands,ID-KR,Instagram down,,Indonesia
12,2022-06-30,2017-07-02,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2017-09-03,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2017-09-10,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2017-09-24,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2017-10-22,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2017-10-29,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2017-12-31,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-01-14,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-02-11,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-03-18,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-04-29,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-05-06,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-05-13,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-05-20,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-05-27,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-06-10,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-08-05,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-09-16,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-10-21,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-12-16,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2018-12-23,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-01-06,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-01-27,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-02-17,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-03-10,ID,South Kalimantan,ID-KS,Instagram down,19,Indonesia
12,2022-06-30,2019-05-26,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-06-16,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-06-23,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-07-07,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-08-11,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-08-18,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-08-25,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-09-22,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-10-13,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-11-10,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2019-12-29,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-01-19,ID,South Kalimantan,ID-KS,Instagram down,6,Indonesia
12,2022-06-30,2020-03-01,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-03-29,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-04-05,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-04-19,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-04-26,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-06-07,ID,South Kalimantan,ID-KS,Instagram down,4,Indonesia
12,2022-06-30,2020-06-21,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-08-23,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-09-13,ID,South Kalimantan,ID-KS,Instagram down,11,Indonesia
12,2022-06-30,2020-10-18,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-10-25,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-11-15,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2020-12-06,ID,South Kalimantan,ID-KS,Instagram down,4,Indonesia
12,2022-06-30,2020-12-13,ID,South Kalimantan,ID-KS,Instagram down,20,Indonesia
12,2022-06-30,2021-02-07,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2021-02-28,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2021-03-28,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2021-04-04,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2021-07-04,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2021-08-15,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2021-09-12,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2021-10-10,ID,South Kalimantan,ID-KS,Instagram down,9,Indonesia
12,2022-06-30,2022-01-09,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2022-01-16,ID,South Kalimantan,ID-KS,Instagram down,9,Indonesia
12,2022-06-30,2022-01-30,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2022-03-06,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2022-03-27,ID,South Kalimantan,ID-KS,Instagram down,4,Indonesia
12,2022-06-30,2022-04-03,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2022-06-26,ID,South Kalimantan,ID-KS,Instagram down,,Indonesia
12,2022-06-30,2017-07-02,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2017-07-09,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2017-07-30,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2017-08-27,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2017-09-10,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2017-11-12,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-01-28,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-02-11,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-02-18,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-02-25,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-03-04,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-03-25,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-04-08,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-04-15,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-04-22,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-04-29,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-05-06,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-05-20,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-06-10,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-06-24,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-09-16,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-09-23,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-10-21,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-11-25,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-12-09,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2018-12-30,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-01-06,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-01-13,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-01-20,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-03-10,ID,Central Kalimantan,ID-KT,Instagram down,18,Indonesia
12,2022-06-30,2019-04-14,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-04-21,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-04-28,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-06-30,ID,Central Kalimantan,ID-KT,Instagram down,16,Indonesia
12,2022-06-30,2019-08-04,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-09-22,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-10-06,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-11-17,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-11-24,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-12-01,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-12-22,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2019-12-29,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2020-01-05,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2020-01-26,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2020-02-16,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2020-06-07,ID,Central Kalimantan,ID-KT,Instagram down,10,Indonesia
12,2022-06-30,2020-08-23,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2020-09-20,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2020-10-04,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2020-11-08,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2020-12-06,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-01-03,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-01-10,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-02-07,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-02-14,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-03-21,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-04-11,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-04-25,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-05-30,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-06-06,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-06-20,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-08-15,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-09-19,ID,Central Kalimantan,ID-KT,Instagram down,10,Indonesia
12,2022-06-30,2021-09-26,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-10-17,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-10-24,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-11-07,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-11-21,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2021-12-26,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2022-01-23,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2022-03-13,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2022-03-20,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2022-05-15,ID,Central Kalimantan,ID-KT,Instagram down,,Indonesia
12,2022-06-30,2017-07-30,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2017-08-13,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2017-08-27,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2017-11-26,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2017-12-03,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2017-12-10,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2017-12-17,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2017-12-24,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-01-07,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-01-21,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-01-28,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-03-11,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-03-18,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-04-15,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-04-22,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-04-29,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-07-01,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-07-15,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-08-26,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-09-23,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-09-30,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-10-14,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2018-11-04,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2019-01-20,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2019-02-03,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2019-04-07,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2019-04-28,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2019-06-02,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2019-07-14,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2019-08-11,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2019-09-22,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2019-10-20,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-01-19,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-02-09,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-03-01,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-03-15,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-04-05,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-04-12,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-05-24,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-05-31,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-06-21,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-07-26,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-08-02,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-08-16,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-09-20,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-10-18,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2020-12-06,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-03-07,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-03-14,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-04-25,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-05-23,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-06-06,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-06-13,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-07-04,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-07-25,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-08-29,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-09-12,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-10-03,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-10-10,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-12-05,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-12-12,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2021-12-19,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2022-01-23,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2022-01-30,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2022-02-06,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
12,2022-06-30,2022-02-13,ID,North Kalimantan,ID-KU,Instagram down,,Indonesia
